Date,User,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
2025-10-15T13:43:45.451Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,4793,88606,1968,95367,0.00
2025-10-15T12:49:35.479Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,12179,142929,757,155865,0.00
2025-10-15T12:47:42.203Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,5160,86260,1939,93359,0.00
2025-10-15T11:54:23.410Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,335,10682,929,11946,0.00
2025-10-15T11:49:06.490Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,4964,4769,594,10327,0.00
2025-10-15T10:53:27.998Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,3687,11488,645,15820,0.00
2025-10-15T10:17:48.895Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,1317,129260,1806,132383,0.00
2025-10-15T10:15:14.284Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,19923,44092,922,64937,0.00
2025-10-15T09:34:41.310Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,2716,60328,425,63469,0.00
2025-10-15T09:27:55.183Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,387,79076,164,79627,0.00
2025-10-15T09:26:23.630Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,304,77659,175,78138,0.00
2025-10-15T09:25:44.324Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,781,151151,323,152255,0.00
2025-10-15T09:22:36.642Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,34795,213993,937,249725,0.00
2025-10-15T09:20:23.387Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,24947,97070,762,122779,0.00
2025-10-15T09:15:56.976Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,1621,97595,932,100148,0.00
2025-10-15T09:15:00.866Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,1742,48686,680,51108,0.00
2025-10-15T09:07:22.908Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,13610,30455,182,44247,0.00
2025-10-15T09:04:14.438Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,417,27282,122,27821,0.00
2025-10-15T09:00:39.212Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,3432,67857,1768,73057,0.00
2025-10-15T08:57:22.248Z,demo-user@example.com,,,Included,auto,No,1889,0,24617,289,26795,0.01
2025-10-15T08:13:34.538Z,demo-user@example.com,,,Included,auto,No,3378,0,17883,3121,24382,0.03
2025-10-15T08:12:30.397Z,demo-user@example.com,,,Included,auto,No,2754,0,93003,901,96658,0.03
2025-10-15T08:10:57.572Z,demo-user@example.com,,,Included,auto,No,10081,0,66993,2881,79955,0.05
2025-10-15T06:08:14.601Z,demo-user@example.com,,,Included,auto,No,12970,0,435271,4285,452526,0.15
2025-10-15T06:06:48.604Z,demo-user@example.com,,,Included,auto,No,16566,0,255129,2505,274200,0.10
2025-10-15T06:06:04.774Z,demo-user@example.com,,,Included,auto,No,6415,0,20300,684,27399,0.02
2025-10-15T05:36:20.484Z,demo-user@example.com,,,Included,auto,No,18457,0,264853,4811,288121,0.12
2025-10-15T05:35:22.372Z,demo-user@example.com,,,Included,auto,No,15679,0,72216,2338,90233,0.05
2025-10-15T04:26:05.588Z,demo-user@example.com,,,Included,auto,No,31816,0,152605,2210,186631,0.09
2025-10-14T19:37:54.090Z,demo-user@example.com,,,Included,auto,No,10721,0,192463,3695,206879,0.08
2025-10-14T19:29:26.560Z,demo-user@example.com,,,Included,auto,No,12722,0,267763,4660,285145,0.11
2025-10-14T19:29:05.424Z,demo-user@example.com,,,Included,auto,No,3916,0,7134,73,11123,0.01
2025-10-14T17:27:20.773Z,demo-user@example.com,,,Included,auto,No,190,0,15738,166,16094,0.01
2025-10-14T17:26:52.436Z,demo-user@example.com,,,Included,auto,No,780,0,30373,229,31382,0.01
2025-10-14T17:26:26.721Z,demo-user@example.com,,,Included,auto,No,7691,0,47057,541,55289,0.02
2025-10-14T17:19:22.687Z,demo-user@example.com,,,Included,auto,No,3578,0,34108,772,38458,0.02
2025-10-14T17:18:45.194Z,demo-user@example.com,,,"Errored, No Charge",auto,No,5939,0,48463,314,54716,-
2025-10-13T08:41:12.136Z,demo-user@example.com,,,Included,auto,No,12789,0,87647,4326,104762,0.06
2025-10-13T07:43:28.446Z,demo-user@example.com,,,Included,auto,No,1553,0,83306,827,85686,0.03
2025-10-13T07:36:48.033Z,demo-user@example.com,,,"Errored, No Charge",auto,No,13149,0,181889,1230,196268,-
2025-10-11T09:47:12.647Z,demo-user@example.com,,,Included,auto,No,15588,0,15920,568,32076,0.03
2025-10-10T13:24:06.465Z,demo-user@example.com,,,Included,auto,No,970,0,50786,268,52024,0.02
2025-10-10T13:23:14.609Z,demo-user@example.com,,,Included,auto,No,4065,0,186643,1916,192624,0.06
2025-10-10T13:22:16.960Z,demo-user@example.com,,,Included,auto,No,12496,0,142706,2402,157604,0.07
2025-10-10T13:21:40.638Z,demo-user@example.com,,,Included,auto,No,20177,0,183370,1274,204821,0.08
2025-10-10T12:48:21.447Z,demo-user@example.com,,,Included,auto,No,2155,0,233054,1073,236282,0.07
2025-10-10T12:44:19.453Z,demo-user@example.com,,,Included,auto,No,8953,0,365807,4939,379699,0.13
2025-10-10T12:42:59.970Z,demo-user@example.com,,,Included,auto,No,20333,0,250527,3259,274119,0.11
2025-10-10T12:40:45.135Z,demo-user@example.com,,,Included,auto,No,17666,0,30468,551,48685,0.03
2025-10-10T12:36:23.235Z,demo-user@example.com,,,Included,auto,No,39379,0,1497216,5683,1542278,0.46
2025-10-10T12:36:15.066Z,demo-user@example.com,,,"Errored, No Charge",auto,No,8865,0,26248,244,35357,-
2025-10-10T12:33:41.527Z,demo-user@example.com,,,Included,auto,No,18906,0,169960,682,189548,0.07
2025-10-10T06:15:59.584Z,demo-user@example.com,,,Included,auto,No,2613,0,486430,1684,490727,0.13
2025-10-10T06:14:29.617Z,demo-user@example.com,,,Included,auto,No,52452,0,7287,1047,60786,0.07
2025-10-10T06:10:08.990Z,demo-user@example.com,,,Included,auto,No,6390,0,52117,1126,59633,0.03
2025-10-10T06:08:48.558Z,demo-user@example.com,,,Included,auto,No,45061,0,7287,1079,53427,0.06
2025-10-10T05:33:35.409Z,demo-user@example.com,,,Included,auto,No,1304,0,48895,1917,52116,0.03
2025-10-10T05:29:09.681Z,demo-user@example.com,,,Included,auto,No,18259,0,30637,1197,50093,0.04
2025-10-10T05:19:01.158Z,demo-user@example.com,,,Included,auto,No,15903,2005,144709,2491,165108,0.07
2025-10-10T05:12:59.660Z,demo-user@example.com,,,Included,auto,No,32260,3553,353273,2344,391430,0.15
2025-10-09T13:10:02.051Z,demo-user@example.com,,,"Errored, No Charge",code-supernova-1-million,No,0,1915,572110,1383,575408,-
2025-10-09T13:02:55.339Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,76865,2652034,18644,2747543,0.00
2025-10-09T13:01:59.078Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,2237,233513,1366,237116,0.00
2025-10-09T13:01:56.598Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,198,26952,18,27168,0.00
2025-10-09T13:00:25.540Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,16903,149700,407,167010,0.00
2025-10-09T12:58:53.751Z,demo-user@example.com,,,Included,auto,No,1551,0,110569,613,112733,0.03
2025-10-09T12:50:33.965Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,31314,516653,3298,551265,0.00
2025-10-09T12:49:27.783Z,demo-user@example.com,,,Included,auto,No,9051,0,53269,467,62787,0.03
2025-10-09T12:39:21.829Z,demo-user@example.com,,,"Errored, No Charge",auto,No,0,0,0,0,0,-
2025-10-09T12:32:24.644Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,40051,615836,1427,657314,0.00
2025-10-09T12:31:44.107Z,demo-user@example.com,,,Included,auto,No,8931,0,31847,296,41074,0.02
2025-10-09T12:29:20.322Z,demo-user@example.com,,,"Errored, No Charge",auto,No,8364,0,204459,627,213450,-
2025-10-09T12:21:26.598Z,demo-user@example.com,,,"Errored, No Charge",auto,No,25453,0,139355,836,165644,-
2025-10-09T12:20:37.194Z,demo-user@example.com,,,Included,auto,No,11412,0,62280,384,74076,0.03
2025-10-09T12:13:02.970Z,demo-user@example.com,,,Included,auto,No,18472,0,147957,3202,169631,0.08
2025-10-09T12:07:43.015Z,demo-user@example.com,,,"Errored, No Charge",auto,No,20700,0,196500,641,217841,-
2025-10-09T12:05:33.660Z,demo-user@example.com,,,Included,auto,No,11034,0,25176,288,36498,0.02
2025-10-09T12:04:50.039Z,demo-user@example.com,,,"Errored, No Charge",auto,No,52276,0,159870,221,212367,-
2025-10-09T12:03:32.599Z,demo-user@example.com,,,"Errored, No Charge",auto,No,12766,0,302318,282,315366,-
2025-10-09T12:02:27.200Z,demo-user@example.com,,,"Errored, No Charge",auto,No,73831,0,407840,492,482163,-
2025-10-09T12:00:28.679Z,demo-user@example.com,,,"Errored, No Charge",auto,No,23374,0,625059,1036,649469,-
2025-10-09T11:55:40.822Z,demo-user@example.com,,,"Errored, No Charge",auto,No,25948,0,3907954,9783,3943685,-
2025-10-09T11:54:10.731Z,demo-user@example.com,,,Included,auto,No,3047,9140,441185,1810,455182,0.14
2025-10-09T11:53:09.531Z,demo-user@example.com,,,Included,auto,No,5794,0,347144,770,353708,0.10
2025-10-09T11:51:34.181Z,demo-user@example.com,,,Included,auto,No,2630,0,493812,769,497211,0.13
2025-10-09T11:50:18.451Z,demo-user@example.com,,,Included,auto,No,3480,0,261800,408,265688,0.07
2025-10-09T11:49:52.117Z,demo-user@example.com,,,"Errored, No Charge",auto,No,1008,0,201572,192,202772,-
2025-10-09T11:49:18.668Z,demo-user@example.com,,,Included,auto,No,3396,0,236842,1485,241723,0.07
2025-10-09T11:48:42.823Z,demo-user@example.com,,,Included,auto,No,5111,0,217724,1577,224412,0.07
2025-10-09T11:48:22.034Z,demo-user@example.com,,,Included,auto,No,6492,0,75439,441,82372,0.03
2025-10-09T11:44:43.640Z,demo-user@example.com,,,Included,auto,No,31560,0,1343647,7556,1382763,0.42
2025-10-09T11:42:13.030Z,demo-user@example.com,,,Included,auto,No,50,0,25937,234,26221,0.01
2025-10-09T11:41:59.717Z,demo-user@example.com,,,Included,auto,No,5367,0,20601,191,26159,0.01
2025-10-09T11:41:44.399Z,demo-user@example.com,,,Included,auto,No,2,0,19963,134,20099,0.01
2025-10-09T11:39:33.259Z,demo-user@example.com,,,Included,auto,No,3860,0,209310,552,213722,0.06
2025-10-09T11:38:29.054Z,demo-user@example.com,,,Included,auto,No,1042,0,67412,455,68909,0.02
2025-10-09T11:38:17.064Z,demo-user@example.com,,,Included,auto,No,68,0,19897,135,20100,0.01
2025-10-09T11:37:27.435Z,demo-user@example.com,,,Included,auto,No,20619,0,46794,523,67936,0.04
2025-10-09T11:36:44.669Z,demo-user@example.com,,,Included,auto,No,2,0,20008,203,20213,0.01
2025-10-09T11:36:09.911Z,demo-user@example.com,,,Included,auto,No,109,0,19901,195,20205,0.01
2025-10-09T11:32:58.651Z,demo-user@example.com,,,Included,auto,No,221,0,29874,243,30338,0.01
2025-10-09T11:32:48.417Z,demo-user@example.com,,,"Errored, No Charge",auto,No,0,0,0,0,0,-
2025-10-09T11:30:56.263Z,demo-user@example.com,,,Included,auto,No,39568,0,1406584,21839,1467991,0.53
2025-10-09T11:30:03.574Z,demo-user@example.com,,,"Errored, No Charge",auto,No,14247,0,86448,3856,104551,-
2025-10-09T11:28:25.194Z,demo-user@example.com,,,Included,auto,No,14517,0,240488,2612,257617,0.09
2025-10-09T11:22:10.654Z,demo-user@example.com,,,"Errored, No Charge",auto,No,11668,0,106194,508,118370,-
2025-10-09T11:21:33.872Z,demo-user@example.com,,,"Errored, No Charge",auto,No,3867,0,91129,494,95490,-
2025-10-09T11:20:36.063Z,demo-user@example.com,,,Included,auto,No,3787,0,54196,325,58308,0.02
2025-10-09T11:19:44.118Z,demo-user@example.com,,,Included,auto,No,8229,0,153412,588,162229,0.05
2025-10-09T11:14:54.132Z,demo-user@example.com,,,Included,auto,No,317,0,54931,338,55586,0.02
2025-10-09T11:13:40.368Z,demo-user@example.com,,,"Errored, No Charge",auto,No,3344,0,33256,304,36904,-
2025-10-09T11:12:16.489Z,demo-user@example.com,,,Included,auto,No,24211,0,60996,415,85622,0.05
2025-10-09T11:11:31.996Z,demo-user@example.com,,,"Errored, No Charge",auto,No,47022,0,168145,304,215471,-
2025-10-09T11:03:03.330Z,demo-user@example.com,,,Included,auto,No,304,0,54245,274,54823,0.02
2025-10-09T10:59:53.303Z,demo-user@example.com,,,"Errored, No Charge",auto,No,11171,0,61774,404,73349,-
2025-10-09T10:57:24.053Z,demo-user@example.com,,,Included,auto,No,45390,0,59226,463,105079,0.07
2025-10-09T10:56:36.173Z,demo-user@example.com,,,Included,auto,No,6498,1136,252504,1114,261252,0.08
2025-10-09T10:53:06.675Z,demo-user@example.com,,,Included,auto,No,10170,10332,954245,3313,978060,0.28
2025-10-09T10:48:24.347Z,demo-user@example.com,,,Included,auto,No,34258,0,1124531,10618,1169407,0.39
2025-10-09T10:45:12.982Z,demo-user@example.com,,,Included,auto,No,1194,0,425376,468,427038,0.11
2025-10-09T10:44:10.021Z,demo-user@example.com,,,Included,auto,No,695,0,104260,180,105135,0.03
2025-10-09T10:42:27.437Z,demo-user@example.com,,,Included,auto,No,3480,0,99963,160,103603,0.03
2025-10-09T10:40:18.941Z,demo-user@example.com,,,Included,auto,No,518,0,47902,446,48866,0.02
2025-10-09T10:39:32.742Z,demo-user@example.com,,,Included,auto,No,2464,0,185810,1029,189303,0.06
2025-10-09T10:34:37.759Z,demo-user@example.com,,,Included,auto,No,5082,0,87315,387,92784,0.03
2025-10-09T10:33:51.939Z,demo-user@example.com,,,Included,auto,No,3128,0,250405,1539,255072,0.08
2025-10-09T10:32:46.757Z,demo-user@example.com,,,Included,auto,No,1785,0,158158,749,160692,0.05
2025-10-09T10:31:40.686Z,demo-user@example.com,,,Included,auto,No,1216,0,37392,593,39201,0.01
2025-10-09T10:26:13.801Z,demo-user@example.com,,,Included,auto,No,30302,0,907915,10452,948669,0.33
2025-10-09T10:05:46.052Z,demo-user@example.com,,,Included,auto,No,10930,0,205571,9181,225682,0.12
2025-10-09T07:05:25.548Z,demo-user@example.com,,,Included,auto,No,22440,0,307161,2824,332425,0.12
2025-10-09T06:30:24.854Z,demo-user@example.com,,,Included,auto,No,3474,0,26292,596,30362,0.01
2025-10-08T15:57:28.845Z,demo-user@example.com,,,"Errored, No Charge",auto,No,5635,0,146457,1943,154035,-
2025-10-08T15:53:00.285Z,demo-user@example.com,,,Included,auto,No,26242,0,516901,3671,546814,0.18
2025-10-08T15:51:29.555Z,demo-user@example.com,,,Included,auto,No,15255,0,180551,2556,198362,0.08
2025-10-08T15:44:02.129Z,demo-user@example.com,,,Included,auto,No,3487,0,879743,1268,884498,0.23
2025-10-08T15:41:19.968Z,demo-user@example.com,,,Included,auto,No,3370,0,763257,1524,768151,0.20
2025-10-08T15:35:07.211Z,demo-user@example.com,,,Included,auto,No,19480,0,1075219,4430,1099129,0.32
2025-10-08T15:29:22.322Z,demo-user@example.com,,,Included,auto,No,56176,0,193028,674,249878,0.12
2025-10-08T14:57:11.975Z,demo-user@example.com,,,Included,auto,No,7627,0,437918,3219,448764,0.14
2025-10-08T14:56:22.599Z,demo-user@example.com,,,"Errored, No Charge",auto,No,1237,0,87669,1830,90736,-
2025-10-08T14:45:29.745Z,demo-user@example.com,,,Included,auto,No,14097,0,383407,4928,402432,0.14
2025-10-08T14:34:12.067Z,demo-user@example.com,,,Included,auto,No,8798,0,443734,3825,456357,0.14
2025-10-08T14:23:33.504Z,demo-user@example.com,,,Included,auto,No,17342,0,242818,3787,263947,0.11
2025-10-08T14:00:25.796Z,demo-user@example.com,,,Included,auto,No,9953,0,272818,2837,285608,0.10
2025-10-08T13:49:03.303Z,demo-user@example.com,,,Included,auto,No,12645,0,182592,3379,198616,0.08
2025-10-08T13:39:50.677Z,demo-user@example.com,,,Included,auto,No,8866,0,103865,3110,115841,0.06
2025-10-08T13:31:09.658Z,demo-user@example.com,,,Included,auto,No,8322,0,202583,4694,215599,0.09
2025-10-08T13:28:38.868Z,demo-user@example.com,,,Included,auto,No,3043,0,123370,1556,127969,0.04
2025-10-08T13:25:37.266Z,demo-user@example.com,,,Included,auto,No,8158,0,145526,4349,158033,0.07
2025-10-08T13:13:46.185Z,demo-user@example.com,,,Included,auto,No,14371,0,65114,1931,81416,0.05
2025-10-08T13:04:15.588Z,demo-user@example.com,,,Included,gemini-2.5-pro,No,0,32616,9747,507,42870,0.06
2025-10-08T12:57:50.956Z,demo-user@example.com,,,Included,gemini-2.5-pro,No,0,218340,0,3123,221463,0.36
2025-10-08T12:57:09.511Z,demo-user@example.com,,,"Errored, No Charge",gemini-2.5-pro,No,0,0,0,0,0,-
2025-10-08T12:53:16.425Z,demo-user@example.com,,,Included,claude-4.5-sonnet-thinking,No,10618,12251,389743,3741,416353,0.35
2025-10-08T12:47:22.482Z,demo-user@example.com,,,Included,claude-4.5-sonnet-thinking,No,49976,31700,792923,7667,882266,0.86
2025-10-08T12:45:20.364Z,demo-user@example.com,,,Included,deepseek-v3.1,No,28246,0,0,1874,30120,0.01
2025-10-08T12:44:23.673Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,585,69800,296,70681,0.00
2025-10-08T12:43:33.448Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,539,68913,174,69626,0.00
2025-10-08T12:42:34.522Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,569,271850,743,273162,0.00
2025-10-08T12:42:14.179Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,6199,60147,558,66904,0.00
2025-10-08T12:40:48.148Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,24551,734139,3488,762178,0.00
2025-10-08T12:34:15.555Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,68,29096,1754,30918,0.00
2025-10-08T12:32:21.786Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,38,27078,1650,28766,0.00
2025-10-08T12:24:38.656Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,33,24353,2290,26676,0.00
2025-10-08T12:22:22.423Z,demo-user@example.com,,,Included,code-supernova-1-million,No,0,15199,7879,2206,25284,0.01
2025-10-08T12:19:32.411Z,demo-user@example.com,,,Included,auto,No,11834,0,59705,1029,72568,0.04
2025-10-08T12:10:58.961Z,demo-user@example.com,,,Included,auto,No,7794,0,30667,415,38876,0.02
2025-10-08T11:56:05.393Z,demo-user@example.com,,,Included,auto,No,29111,0,46150,991,76252,0.05
2025-10-08T10:47:01.872Z,demo-user@example.com,,,Included,auto,No,25333,0,26484,518,52335,0.04
2025-10-08T06:58:03.618Z,demo-user@example.com,,,Included,auto,No,1583,0,70963,806,73352,0.02
2025-10-08T06:51:45.342Z,demo-user@example.com,,,Included,auto,No,8561,0,58970,668,68199,0.03
2025-10-08T06:44:27.933Z,demo-user@example.com,,,Included,auto,No,13743,0,266466,5377,285586,0.12
2025-10-08T06:39:45.316Z,demo-user@example.com,,,Included,auto,No,5461,0,143546,2291,151298,0.06
2025-10-08T06:34:50.474Z,demo-user@example.com,,,Included,auto,No,2697,0,489382,1953,494032,0.14
2025-10-08T06:33:59.309Z,demo-user@example.com,,,Included,auto,No,73690,0,87892,29,161611,0.11
2025-10-08T05:08:38.873Z,demo-user@example.com,,,Included,auto,No,5331,0,156263,2180,163774,0.06
2025-10-08T05:04:24.558Z,demo-user@example.com,,,Included,auto,No,15321,0,155039,1344,171704,0.07
2025-10-08T05:03:44.605Z,demo-user@example.com,,,Included,auto,No,11,0,20488,877,21376,0.01
2025-10-08T04:57:35.905Z,demo-user@example.com,,,Included,auto,No,52475,0,197503,878,250856,0.12
2025-10-08T04:56:53.989Z,demo-user@example.com,,,Included,auto,No,49896,0,30644,1164,81704,0.08
2025-10-08T04:48:31.060Z,demo-user@example.com,,,Included,auto,No,10616,0,119903,2025,132544,0.06
2025-10-08T04:46:16.808Z,demo-user@example.com,,,Included,auto,No,11858,0,71850,610,84318,0.04
2025-10-08T04:25:52.066Z,demo-user@example.com,,,Included,auto,No,15307,0,1020720,1748,1037775,0.28
2025-10-08T04:23:52.785Z,demo-user@example.com,,,"Errored, No Charge",auto,No,0,0,0,0,0,-
2025-10-08T04:22:18.975Z,demo-user@example.com,,,Included,auto,No,51171,0,41315,505,92991,0.08
2025-10-08T04:15:17.056Z,demo-user@example.com,,,Included,auto,No,51580,0,226865,4571,283016,0.15
2025-10-08T04:12:44.785Z,demo-user@example.com,,,Included,auto,No,28831,0,392984,1308,423123,0.14
2025-10-08T04:06:42.087Z,demo-user@example.com,,,Included,auto,No,16200,0,1275785,2198,1294183,0.35
2025-10-08T03:50:55.173Z,demo-user@example.com,,,Included,auto,No,28309,0,32942,1373,62624,0.05
2025-10-08T03:47:44.650Z,demo-user@example.com,,,Included,auto,No,12639,0,433973,4166,450778,0.15
2025-10-08T03:42:20.161Z,demo-user@example.com,,,Included,auto,No,13050,0,52741,654,66445,0.03
2025-10-08T03:16:56.789Z,demo-user@example.com,,,Included,auto,No,73467,0,7120,47,80634,0.09
2025-10-07T15:03:32.159Z,demo-user@example.com,,,Included,auto,No,22915,0,587911,6040,616866,0.21
2025-10-07T15:03:12.485Z,demo-user@example.com,,,Included,auto,No,6242,0,840,129,7211,0.01
2025-10-07T13:20:53.989Z,demo-user@example.com,,,Included,auto,No,2348,0,553380,865,556593,0.15
2025-10-07T13:14:56.642Z,demo-user@example.com,,,Included,auto,No,2121,0,383062,527,385710,0.10
2025-10-07T13:13:04.014Z,demo-user@example.com,,,Included,auto,No,68720,0,232774,271,301765,0.15
2025-10-07T13:11:13.128Z,demo-user@example.com,,,Included,auto,No,2389,1918,219787,856,224950,0.07
2025-10-07T13:09:48.946Z,demo-user@example.com,,,Included,auto,No,5104,0,626229,971,632304,0.17
2025-10-07T13:07:57.899Z,demo-user@example.com,,,Included,auto,No,59933,0,339318,469,399720,0.16
